you glukikate leeglap # glukikate
he gomokates gluflib # gomokate
I gafrupize keek # gafrupize
he fitates jaflal # fitate
he lochabaxizes jujil # lochabaxize
you frufricize daduk # frufricize
you frochamize hachabot # frochamize
glukip gakapates jifilil # gakapate
he gloluxizes chikok # gloluxize
you chahokate moot # chahokate
you laglukize me # laglukize
I leegarize you # leegarize
I jadibabize him # jadibabize
kajoflum lochabaxizes bib # lochabaxize
you jixate jahakeer # jixate
he chukeetizes jaheg # chukeetize
you lifrugize you # lifrugize
I lochabaxize chubalut # lochabaxize
you lijokeemate lifrur # lijokeemate
he lochabaxizes jilaf # lochabaxize
you lochabaxize figofak # lochabaxize
you frobarize you # frobarize
flocuc cholicates jaglal # cholicate
I jixate me # jixate
mofol lochabaxizes him # lochabaxize
you modabate coglum # modabate
duchux bofrifizes chochax # bofrifize
I cuduxate choflar # cuduxate
he jikeebizes fikax # jikeebize
bec keekifates fludif # keekifate
gluhab belikibizes lajahar # belikibize
you keebize dubub # keebize
cufir frimoodates moog # frimoodate
I jixate you # jixate
you frologate gojat # frologate
he frulatates him # frulatate
I jaglakize keegut # jaglakize
I lijokeemate leegod # lijokeemate
kidomol jaglakizes him # jaglakize
moobix lobiducizes chadikol # lobiducize
fikoleep flochurates moox # flochurate
mak chojunates fruglax # chojunate
kajut jicopates moomot # jicopate
flokut loflamizes flilak # loflamize
you lochabaxize moglur # lochabaxize
I midonate fifluhuf # midonate
he locopizes fojod # locopize
he mirates frufrum # mirate
hed lafrunates him # lafrunate
you flogate mob # flogate
he lochabaxizes him # lochabaxize
he lochabaxizes goglak # lochabaxize
duduhup jikeebizes bukufrir # jikeebize
you flumabogate from # flumabogate
he glagizes domad # glagize
he lochabaxizes mak # lochabaxize
you chiflumize hudug # chiflumize
I jaglakize kufrud # jaglakize
I lochabaxize frimijad # lochabaxize
you bibecate dulum # bibecate
you dahaxize kikop # dahaxize
I locopize glumob # locopize
frubul dahaxizes him # dahaxize
you dahaxize kigup # dahaxize
you chuglobubate him # chuglobubate
he lijokeemates fit # lijokeemate
mig dobolizes flot # dobolize
you hucurize keer # hucurize
I cholicate julip # cholicate
hameer chadonizes galim # chadonize
he dobolizes hocom # dobolize
he lochabaxizes huf # lochabaxize
I jadibabize me # jadibabize
he jadibabizes lifol # jadibabize
fabahag hucurizes glojof # hucurize
lobefrat jikeebizes jux # jikeebize
frumib figarates goglub # figarate
chafril bibizes him # bibize
he bichicates fachahop # bichicate
bufruk frokubates kibabuf # frokubate
he lijokeemates mobolaf # lijokeemate
I dobolize hofib # dobolize
I hikipize foglax # hikipize
I jolunate him # jolunate
he lochabaxizes fabulat # lochabaxize
you lochabaxize me # lochabaxize
hichap cholicates me # cholicate
he frogates glalux # frogate
ludaf juchulizes you # juchulize
you kibegocate me # kibegocate
chabir hufrocunizes bahog # hufrocunize
he lipizes flohob # lipize
you gonize you # gonize
he doglunizes flugol # doglunize
you hefate chacug # hefate
you locopize behex # locopize
he jolunates me # jolunate
he laglukizes me # laglukize
he lochabaxizes hakup # lochabaxize
you molimate keex # molimate
you jikeebize dalid # jikeebize
he lochabaxizes me # lochabaxize
he balinizes jidun # balinize
you finate glafrod # finate
he frobarizes you # frobarize
hap jikeebizes jamibur # jikeebize
he lochabaxizes glokok # lochabaxize
I kibegocate gujom # kibegocate
jox flumabogates godor # flumabogate
bagab jixates him # jixate
chomaf juguhobates him # juguhobate
I juguhobate kil # juguhobate
hik lochabaxizes lugab # lochabaxize
you finate gof # finate
I hucurize bogluglag # hucurize
I gafrupize keehek # gafrupize
I lapate hojal # lapate
he lochabaxizes fon # lochabaxize
he frijotates frochad # frijotate
I lichixate bot # lichixate
kafom frucogates me # frucogate
you machagize glachog # machagize
I jikeebize keeglop # jikeebize
I bichicate meep # bichicate
he modabates bokib # modabate
he modabates gugum # modabate
glamood lochabaxizes bac # lochabaxize
kuflux fluhicizes hagap # fluhicize
you hufrocunize me # hufrocunize
you jobiflopize you # jobiflopize
I locopize you # locopize
you bichicate me # bichicate
he locopizes belip # locopize
hikeet glagizes keehox # glagize
he midonates bofuc # midonate
you hotate boglafruf # hotate
jochid chidumates hox # chidumate
moohur frulates fadahob # frulate
he chaflilotizes him # chaflilotize
frilamox lochabaxizes bechajoc # lochabaxize
he bogomizes you # bogomize
kot fukulizes glodulot # fukulize
he frabolates jogag # frabolate
you frobarize flogud # frobarize
I jixate me # jixate
he meechudates glafrup # meechudate
mookif lochabaxizes fruglod # lochabaxize
I jaglakize fluluflac # jaglakize
he hiflupates bec # hiflupate
he jobuchipizes him # jobuchipize
I keedate hehux # keedate
you moofraglocize me # moofraglocize
I begludize flujilog # begludize
he frabolates mol # frabolate
you chadonize froculuf # chadonize
he chahokates me # chahokate
he meebates chubud # meebate
chobadon locopizes jiglul # locopize
you juguhobate you # juguhobate
he buhokizes flibeb # buhokize
you lagudate fimar # lagudate
I loflamize gocox # loflamize
I jichidolize cud # jichidolize
I chugukate keeflat # chugukate
you hucurize chabiflam # hucurize
you frimoodate flakaf # frimoodate
fraf moxates me # moxate
fagax juguhobates him # juguhobate
you jadibabize doglun # jadibabize
he laglukizes gomob # laglukize
he lochabaxizes glokok # lochabaxize
gofam kigolates you # kigolate
jiflob meechikates lafric # meechikate
you bejatate begof # bejatate
I bibecate fucodom # bibecate
glukag lochabaxizes bekof # lochabaxize
he dixizes chif # dixize
you jikeebize him # jikeebize
hif finates you # finate
hafol chokobates chijik # chokobate
leeglaf hikipizes leefugur # hikipize
fiflar locopizes lufaf # locopize
I jobuchipize floflap # jobuchipize
you jobuchipize him # jobuchipize
bukeejik jikeebizes him # jikeebize
I frijigacate famid # frijigacate
hucul frucogates jifrug # frucogate
you locopize lifluk # locopize
you locopize jafluc # locopize
you glojocate kofrok # glojocate
I juguhobate him # juguhobate
he frulatates leecob # frulatate
you laglukize bubol # laglukize
you laglukize frip # laglukize
lahomap fluglodidates bobucug # fluglodidate
lud keedates michip # keedate
fichox lagudates flugoher # lagudate
you lochabaxize him # lochabaxize
glof bachadates flun # bachadate
mac gafrupizes hadar # gafrupize
you juguhobate lumeex # juguhobate
he fomizes him # fomize
you jikeebize buchobem # jikeebize
you dixize godil # dixize
lum chiflumizes chufob # chiflumize
I gahanate chaflachub # gahanate
you lidatate chujig # lidatate
I bichicate molifug # bichicate
bachum figluxates him # figluxate
leefrun juguhobates kabim # juguhobate
jochol bibecates jikuhab # bibecate
chafrit lochabaxizes higofag # lochabaxize
you glacharate him # glacharate
you bibecate bufichum # bibecate
you fluchigaxate leebic # fluchigaxate
you lochabaxize cofruglob # lochabaxize
I dixize him # dixize
he bibecates fuhoflad # bibecate
you chuglobubate flacun # chuglobubate
galeem lochabaxizes cholobon # lochabaxize
he jikeebizes glujip # jikeebize
I frobarize dol # frobarize
he frabolates fokim # frabolate
loglap hexates you # hexate
I flumabogate keechag # flumabogate
I lijokeemate kofop # lijokeemate
he jifurates hodaf # jifurate
he lochabaxizes fidif # lochabaxize
he frabolates hin # frabolate
I lochabaxize lakid # lochabaxize
I lochabaxize jujor # lochabaxize
flufir lochabaxizes fomol # lochabaxize
bal hufarates chihoglon # hufarate
fucog jaglakizes lijax # jaglakize
kofod frobarizes me # frobarize
I moodikize koc # moodikize
you gafrupize hagor # gafrupize
I gluflokate dular # gluflokate
you hojidize budod # hojidize
you glagize frahojop # glagize
you hekixize bab # hekixize
you chumamize becob # chumamize
kabomax moofraglocizes him # moofraglocize
you frofrofize me # frofrofize
you lochabaxize foflod # lochabaxize
he lochabaxizes gochoglof # lochabaxize
chobuc jobiflopizes me # jobiflopize
you frobarize him # frobarize
frahef diflunates frobun # diflunate
he jikeebizes maleer # jikeebize
he laglukizes folof # laglukize
I jikeebize lugon # jikeebize
he kigolates fligof # kigolate
friflab jadibabizes gluflum # jadibabize
he lagudates frobop # lagudate
you jobize jomoc # jobize
he hokimizes frujur # hokimize
kuhab mahilunates mafral # mahilunate
I hufrocunize glumeeg # hufrocunize
you moofraglocize dolujan # moofraglocize
you jobixate flukuchob # jobixate
you moogoflokize him # moogoflokize
he lochabaxizes meechachor # lochabaxize
keehan frachakeexizes frukeek # frachakeexize
you chifruxate dojor # chifruxate
you lijokeemate dakug # lijokeemate
moodom bichicates him # bichicate
he haxizes bofrig # haxize
I lochabaxize me # lochabaxize
you chifruxate lalomin # chifruxate
you lochabaxize hukumam # lochabaxize
I lochabaxize mop # lochabaxize
kufox jadibabizes kaflun # jadibabize
bax glagizes you # glagize
frut frologates frokud # frologate
I jikeebize cumibir # jikeebize
kokeec lacocates mod # lacocate
hefrid figluxates him # figluxate
bojok moofrubizes gax # moofrubize
moglum chicates doflur # chicate
homidil hufrocunizes leemeet # hufrocunize
I lochabaxize you # lochabaxize
jameemeen lochabaxizes him # lochabaxize
he dobolizes him # dobolize
I hefrolate laf # hefrolate
he fabates hochafrad # fabate
kujit dodates daheglal # dodate
I kufabate chalaf # kufabate
I lijokeemate hax # lijokeemate
frap frokubates frahobip # frokubate
makeeflap belabizes jamifil # belabize
I modabate him # modabate
you cobagate you # cobagate
I hikipize chomab # hikipize
he lochabaxizes me # lochabaxize
you mamacize me # mamacize
froc modabates coflib # modabate
I lobiducize fofucux # lobiducize
I frimoodate chofax # frimoodate
I jobuchipize me # jobuchipize
domeejib cunates joben # cunate
you dahaxize glafid # dahaxize
glojad fukulizes mikuk # fukulize
he frologates flakeefop # frologate
I frimoodate cox # frimoodate
he bichicates dufrir # bichicate
he juguhobates box # juguhobate
he juguhobates me # juguhobate
you lochabaxize kidikan # lochabaxize
I culacize jihim # culacize
he frobarizes difibal # frobarize
glukit dahaxizes limodot # dahaxize
he jixates bacut # jixate
fluchafran fabates you # fabate
you laglukize flifroflol # laglukize
I jobuchipize limeeg # jobuchipize
he huleegizes bef # huleegize
bifar limodates gufip # limodate
I lijokeemate cojac # lijokeemate
I juguhobate me # juguhobate
jameemeen lochabaxizes you # lochabaxize
you loculize you # loculize
jijux bufritates him # bufritate
you jaglakize jamoob # jaglakize
you lijokeemate leefrox # lijokeemate
I laglukize mip # laglukize
bobum dahaxizes juflan # dahaxize
flifrug fromeebates meemogloc # fromeebate
mookeek hufrocunizes jac # hufrocunize
he lochabaxizes beflix # lochabaxize
I fligize him # fligize
he lochabaxizes kibic # lochabaxize
he modabates gofuf # modabate
you jadibabize kuchup # jadibabize
you hexate dogugok # hexate
I fukulize him # fukulize
I culacize me # culacize
you laglukize mac # laglukize
I lochabaxize holam # lochabaxize
I mookatize jofak # mookatize
he jaglakizes fralom # jaglakize
gluchom lijokeemates kun # lijokeemate
he lochabaxizes ladihec # lochabaxize
I locopize me # locopize
he leelakizes limomog # leelakize
I jaglakize meehek # jaglakize
I juguhobate dijod # juguhobate
juhod lijokeemates fribit # lijokeemate
you dixize frak # dixize
gabip locopizes me # locopize
you frulate you # frulate
I lochabaxize jaglox # lochabaxize
fraben frobarizes jafralop # frobarize
I kigolate flagup # kigolate
I kakogate holom # kakogate
he lochabaxizes bajap # lochabaxize
I locopize kidor # locopize
I hucurize flab # hucurize
moogob lochabaxizes mafrifim # lochabaxize
he kolorates me # kolorate
I moodikize me # moodikize
you hucurize kucog # hucurize
glamodam jikeebizes fruchaf # jikeebize
I gomoopate jur # gomoopate
I miborize him # miborize
mofrim laglukizes gomob # laglukize
chomeen lobiducizes flalan # lobiducize
luflul laglukizes meefrax # laglukize
he modabates kamik # modabate
I lijokeemate cular # lijokeemate
kakeet locopizes glajot # locopize
mifrugop frimoodates frubix # frimoodate
I frobarize bilor # frobarize
he lacocates glufrif # lacocate
I frobarize you # frobarize
you lochabaxize hubumax # lochabaxize
heg dubizes mooflud # dubize
I gafrupize chagaflug # gafrupize
you jaglakize you # jaglakize
hihafrad meeglakates jucud # meeglakate
glac gloluxizes godub # gloluxize
you gokakate doflor # gokakate
he frimoodates macun # frimoodate
I jixate cup # jixate
you comorize flahit # comorize
cok lijokeemates him # lijokeemate
I flumabogate fromig # flumabogate
hahof lochabaxizes chox # lochabaxize
I frobarize you # frobarize
frahib cholicates fin # cholicate
he gloluxizes dup # gloluxize
I jolunate fraglur # jolunate
you lochabaxize fludid # lochabaxize
he jaglakizes him # jaglakize
mibaf hikipizes goflumab # hikipize
michax jikeebizes dimif # jikeebize
I frobarize me # frobarize
he locopizes keeb # locopize
you jixate me # jixate
I hiflupate lafuk # hiflupate
he jikeebizes lidax # jikeebize
you lochabaxize chajug # lochabaxize
I lochabaxize fromib # lochabaxize
fafrin gafrupizes buchabep # gafrupize
you chiflumize me # chiflumize
kin gloluxizes glulibup # gloluxize
you glagize jihux # glagize
kimif fabates me # fabate
kukup frucogates heflux # frucogate
bomag jifrigupizes huflakac # jifrigupize
liflum lochabaxizes gafroflir # lochabaxize
I kohimize me # kohimize
you lochabaxize flaflip # lochabaxize
fruflik bichicates him # bichicate
I kimiduxize fradop # kimiduxize
I bichicate me # bichicate
you flumabogate bec # flumabogate
I glagize glohug # glagize
moof lijokeemates kochan # lijokeemate
you bichicate him # bichicate
you bibecate dudol # bibecate
glun flajaxizes kaleet # flajaxize
you hajumize chibix # hajumize
kujir locopizes liflug # locopize
he jikeebizes him # jikeebize
he bibecates fogag # bibecate
he hucurizes chilod # hucurize
you cobate hefrig # cobate
I jikeebize him # jikeebize
he lochabaxizes col # lochabaxize
meejakul jobuchipizes fliflob # jobuchipize
I jikeebize chudin # jikeebize
I jikeebize fat # jikeebize
I kolorate me # kolorate
you jadibabize meegum # jadibabize
you jobuchipize chifot # jobuchipize
I bamipate him # bamipate
foc loflamizes jafraflic # loflamize
I laglukize you # laglukize
I juglogate kalik # juglogate
I goflifize fruhikad # goflifize
lafac dumoodaxizes hufan # dumoodaxize
fuchun bichicates jubobum # bichicate
meeflag fabates loflolof # fabate
I dilafize me # dilafize
he jikeebizes fin # jikeebize
you jikeebize jifat # jikeebize
frig finates me # finate
I chigucize kufrif # chigucize
I lochabaxize jimofrid # lochabaxize
you dahaxize me # dahaxize
you jufligate flot # jufligate
flagluc laglukizes you # laglukize
gohon frufricizes hobol # frufricize
frocok hucurizes magodal # hucurize
jicholog chahokates meekur # chahokate
he jikeebizes homok # jikeebize
you jikeebize chax # jikeebize
I lochabaxize him # lochabaxize
dubachig lochabaxizes chubeg # lochabaxize
he jifrigupizes me # jifrigupize
you bikunize him # bikunize
he lochabaxizes fladux # lochabaxize
you hufrocunize cubol # hufrocunize
glochaf jifrigupizes kigalid # jifrigupize
moomog juguhobates gameel # juguhobate
kumax chajaxizes colud # chajaxize
he frabalizes fludir # frabalize
cox dahaxizes hugun # dahaxize
he kigolates gun # kigolate
he jikeebizes keedod # jikeebize
he jikeebizes you # jikeebize
he bibecates keehubic # bibecate
he meechikates jaflad # meechikate
he lochabaxizes bekod # lochabaxize
juleel lijokeemates froglod # lijokeemate
you chugukate me # chugukate
he hufrocunizes me # hufrocunize
flojut lihaxizes makil # lihaxize
I bibecate you # bibecate
he dojikeefizes kag # dojikeefize
I frobarize dajabec # frobarize
he laglukizes him # laglukize
gogor jikeebizes jobuk # jikeebize
you lochabaxize fomol # lochabaxize
I lijokeemate lod # lijokeemate
liflum lochabaxizes her # lochabaxize
he jikeebizes you # jikeebize
I fligize flamik # fligize
kajid hiflupates fomabik # hiflupate
he lochabaxizes kab # lochabaxize
hifix lobokomates beb # lobokomate
I lochabaxize lumoog # lochabaxize
moofrox jikeebizes meefaf # jikeebize
he begizes lakobot # begize
you frimoodate him # frimoodate
glalam duligates chadufrig # duligate
meechac bibecates him # bibecate
I bibekize flaglufit # bibekize
he finates me # finate
limon dobolizes frak # dobolize
he frufricizes moolig # frufricize
you komigize gomaf # komigize
frodim glagizes bin # glagize
frot chifruxates kochob # chifruxate
I juguhobate fluglon # juguhobate
hiflom locopizes bigul # locopize
I jikeebize logluk # jikeebize
he figalizes kufip # figalize
I dakate me # dakate
he lochabaxizes box # lochabaxize
you glagize fog # glagize
you modabate you # modabate
far kohimizes dir # kohimize
difracur bibecates fralin # bibecate
you bichicate you # bichicate
I gloluxize hufal # gloluxize
I locopize keeducot # locopize
I lochabaxize you # lochabaxize
limon dobolizes you # dobolize
fuflucor jikeebates glac # jikeebate
he lacocates dachug # lacocate
liglax chihucocates flimoox # chihucocate
you hiflupate fruglal # hiflupate
gajal gloluxizes floglub # gloluxize
you jixate cup # jixate
jalug lochabaxizes me # lochabaxize
he dijubates keejig # dijubate
kac jobuchipizes fubik # jobuchipize
dogagox jixates fromifrof # jixate
I jadibabize me # jadibabize
you meechikate me # meechikate
he kigolates frikob # kigolate
he lijakates fimix # lijakate
he buflofizes fruflab # buflofize
I kokeecize dihichog # kokeecize
I frobarize him # frobarize
flufid gloluxizes meehef # gloluxize
he hikipizes leel # hikipize
he jobuchipizes hefafrik # jobuchipize
jux laglukizes gaf # laglukize
you bokafuxize fragux # bokafuxize
I chukeetize him # chukeetize
you fabate you # fabate
he kufabates me # kufabate
you fomize glochachic # fomize
you laglukize glomog # laglukize
you jixate cogluk # jixate
I flumabogate chobilat # flumabogate
he lochabaxizes me # lochabaxize
you cofifukate fralox # cofifukate
he belikibizes hebap # belikibize
bochag dodates him # dodate
choglon lochabaxizes mop # lochabaxize
you bokafuxize me # bokafuxize
you hiflupate kikoc # hiflupate
I laglukize din # laglukize
guchilim bibecates dakeemol # bibecate
jifin jikeebizes baflok # jikeebize
he komigizes me # komigize
you lochabaxize you # lochabaxize
you lochabaxize kaflolox # lochabaxize
he chahokates bikiflin # chahokate
I lochabaxize fadok # lochabaxize
you jikeebize chuflamoop # jikeebize
I hucurize godup # hucurize
he lochabaxizes chagun # lochabaxize
I hucurize you # hucurize
I chokobate dup # chokobate
he lochabaxizes jijox # lochabaxize
he bibecates bobab # bibecate
buhup kufabates you # kufabate
you jikeebize lufric # jikeebize
hecoglak dixizes you # dixize
damifrul locopizes you # locopize
I modabate bukig # modabate
flad chaflilotizes kafrim # chaflilotize
jubaf fabates jufrudil # fabate
fifrap jadibabizes me # jadibabize
I jikeebize glar # jikeebize
he lochabaxizes jochup # lochabaxize
moofat lijokeemates hachum # lijokeemate
he jobakafizes fruleed # jobakafize
he juguhobates flal # juguhobate
gukad gloluxizes glagut # gloluxize
you chugukate kujip # chugukate
he bibecates leekeel # bibecate
frobigor locopizes lojim # locopize
he buchileebizes fludux # buchileebize
gup jobiflopizes fajug # jobiflopize
huhof hucurizes me # hucurize
I lijokeemate jofoc # lijokeemate
he laglukizes him # laglukize
jon bacates hudop # bacate
you guchapize flajin # guchapize
meekap jupates hakik # jupate
he bucolizes jibub # bucolize
you leebize me # leebize
kogug gomokates meebon # gomokate
you hekixize him # hekixize
you dubize jol # dubize
you chugukate fliflat # chugukate
you bokafuxize gomeem # bokafuxize
I locopize jofrag # locopize
glolul flajaxizes culaf # flajaxize
bet locopizes lojim # locopize
he dubizes globeb # dubize
you lafrunate fihig # lafrunate
I lochabaxize him # lochabaxize
you bitate leebob # bitate
I lochabaxize moflac # lochabaxize
you mahilunate jokidob # mahilunate
he belabizes dumool # belabize
you hupate jomak # hupate
mon kimiduxizes gokup # kimiduxize
I bejatate him # bejatate
lajog lichixates chufuhit # lichixate
chakakeex flaflagizes gladichin # flaflagize
you dubize me # dubize
I locopize me # locopize
frik chiflumizes jubac # chiflumize
diflip chuglobubates me # chuglobubate
he lagudates me # lagudate
jichikum cholicates lukin # cholicate
I floflurize jig # floflurize
he frobarizes cochilim # frobarize
befob frulatates lalafral # frulatate
I kimiduxize hon # kimiduxize
fuhot bibecates me # bibecate
I lijokeemate glujifur # lijokeemate
he glojocates flobemook # glojocate
you frologate leeleep # frologate
I fabate flukol # fabate
I haxize jar # haxize
fimol locopizes kukat # locopize
I glachubize balomeem # glachubize
you dobolize fufut # dobolize
fliflap kigolates me # kigolate
flimof mahilunates him # mahilunate
you dahaxize dugab # dahaxize
you lochabaxize glufox # lochabaxize
I locopize miduchix # locopize
I hufrocunize leemeet # hufrocunize
I bibecate johuf # bibecate
fludax jixates glokafrap # jixate
lakik gomokates doc # gomokate
he frabolates dabol # frabolate
flujar chachunates macod # chachunate
I dubize hokoflod # dubize
he flajaxizes jolumeef # flajaxize
kahix chokobates fubigaf # chokobate
maguhid locopizes culig # locopize
figluglup lobiducizes me # lobiducize
I leelotize hibol # leelotize
I jikeebize keel # jikeebize
I glafize gadag # glafize
you hiflupate fifrum # hiflupate
I keedadate you # keedadate
I banize me # banize
I jixate chichikub # jixate
you hedukate you # hedukate
he lijokeemates kojix # lijokeemate
you keepate bom # keepate
he hufrocunizes me # hufrocunize
you jikeebize meedid # jikeebize
I jobuchipize flidileem # jobuchipize
you locopize flifajad # locopize
he lochabaxizes you # lochabaxize
he lijokeemates kohaflax # lijokeemate
he dahaxizes glomof # dahaxize
glak frologates you # frologate
keegum gumodizes mol # gumodize
mool bibecates machuf # bibecate
frar jobizes him # jobize
he leedocizes chofox # leedocize
mil juchigizes faf # juchigize
I frojamize baglol # frojamize
you lochabaxize daglom # lochabaxize
mibabac bokicates gofon # bokicate
heg dubizes me # dubize
he chugukates gor # chugukate
I lagudate him # lagudate
